PL_FOOTNOTE,ACK,PARAGRAPH_ACK,LONG_AFFILIATION,EMAIL,BOLD_ACK,LONG_ACK,vspace_bib,bref_size,cserver_size,js_style,nbPages,space,idConfiguration
True,False,False,False,True,True,True,1.67,0.87,0.7,\footnotesize,5,575.3417510986328,2635
False,True,True,False,True,False,False,3.08,0.89,0.78,\footnotesize,5,566.3757476806641,2636
False,False,True,True,False,False,True,3.69,0.89,0.62,\tiny,4,25.90374755859375,2637
False,True,True,True,False,False,True,3.46,0.82,0.65,\scriptsize,5,674.9687728881836,2638
False,True,False,False,False,False,True,2.94,0.82,0.79,\tiny,4,25.9036865234375,2639
True,True,False,False,False,False,True,2.11,0.84,0.65,\footnotesize,5,550.4357452392578,2640
True,False,True,True,True,True,False,2.27,0.92,0.8,\scriptsize,5,633.1257553100586,2641
False,True,False,True,True,True,False,2.34,0.84,0.75,\footnotesize,5,591.2827301025391,2642
False,True,True,True,True,False,True,2.72,0.8,0.8,\footnotesize,5,550.4357452392578,2643
True,False,True,True,True,False,False,4.19,0.81,0.81,\scriptsize,5,641.0957870483398,2644
False,True,True,True,False,True,True,2.36,0.76,0.7,\footnotesize,5,575.3417510986328,2645
True,False,True,False,False,False,False,4.6,0.71,0.9,\scriptsize,5,625.1557846069336,2646
False,True,True,False,True,True,True,2.33,0.86,0.62,\footnotesize,5,575.3417510986328,2647
True,True,True,False,False,True,False,4.24,0.78,0.67,\footnotesize,5,516.3637237548828,2648
True,False,True,True,True,False,True,2.86,0.91,0.86,\footnotesize,5,525.3297271728516,2649
False,False,True,False,True,True,True,3.96,0.71,0.63,\footnotesize,5,659.0287704467773,2650
False,True,False,True,False,False,True,1.52,0.73,0.69,\tiny,4,25.90374755859375,2651
False,True,True,False,False,False,False,1.34,0.72,0.87,\tiny,4,25.9036865234375,2652
False,False,True,True,True,True,False,3.31,0.98,0.81,\tiny,4,25.90374755859375,2653
True,True,False,True,True,False,True,3.02,0.78,0.88,\scriptsize,5,575.3417510986328,2654
False,True,True,True,False,False,True,1.87,0.99,0.89,\tiny,5,650.0617904663086,2655
False,True,True,False,False,False,False,2.37,0.77,0.62,\footnotesize,5,600.2487335205078,2656
False,True,False,True,True,True,False,3.69,0.96,0.75,\scriptsize,5,659.0287704467773,2657
False,False,True,False,True,False,False,3.97,0.87,0.82,\tiny,4,25.90374755859375,2658
False,True,True,False,False,False,True,2.98,0.76,0.85,\tiny,4,25.9036865234375,2659
False,False,False,False,True,True,False,2.97,0.94,0.68,\tiny,4,25.9036865234375,2660
False,True,True,True,False,False,False,3.36,0.92,0.62,\footnotesize,5,600.2487335205078,2661
False,True,True,True,True,True,False,3.3,0.87,0.85,\scriptsize,5,608.2187652587891,2662
False,False,True,True,False,False,True,2.07,0.8,0.7,\tiny,4,25.90374755859375,2663
False,False,False,True,False,False,False,1.39,0.94,0.64,\scriptsize,4,25.9036865234375,2664
True,True,True,False,True,False,True,2.07,0.79,0.69,\scriptsize,5,625.1557846069336,2665
False,False,True,False,False,False,True,4.99,0.97,0.77,\tiny,4,25.9036865234375,2666
False,True,False,False,False,True,False,4.39,0.72,0.71,\tiny,4,25.90374755859375,2667
True,False,False,True,True,True,True,4.32,0.9,0.87,\footnotesize,5,525.3297271728516,2668
True,False,True,False,False,False,False,4.51,0.85,0.77,\tiny,4,25.9036865234375,2669
False,False,True,True,False,False,False,3.8,0.75,0.67,\tiny,4,25.90374755859375,2670
False,False,False,True,True,True,True,2.54,0.99,0.8,\footnotesize,5,575.3417510986328,2671
True,True,True,True,True,True,False,1.04,1.0,0.6,\tiny,4,25.16973876953125,2672
True,True,True,True,True,True,True,3.18,0.81,0.61,\scriptsize,5,625.1557846069336,2673
False,True,False,True,True,False,True,2.75,0.99,0.83,\tiny,4,25.9036865234375,2674
False,True,True,True,False,False,False,3.61,0.77,0.63,\scriptsize,4,21.99371337890625,2675
False,False,False,False,False,False,True,3.43,0.97,0.8,\tiny,4,25.9036865234375,2676
True,False,True,False,True,False,False,1.77,0.85,0.71,\tiny,4,25.9036865234375,2677
False,True,False,False,False,False,True,4.02,0.93,0.64,\scriptsize,4,21.41973876953125,2678
False,True,False,True,True,True,False,3.92,0.74,0.62,\tiny,4,25.90374755859375,2679
False,True,False,True,True,True,True,2.1,0.87,0.71,\scriptsize,5,650.0617904663086,2680
False,False,True,False,False,False,False,3.69,0.74,0.79,\tiny,4,25.90374755859375,2681
True,False,False,False,False,True,True,4.78,0.71,0.67,\scriptsize,5,674.9687728881836,2682
False,False,False,False,False,True,False,2.96,0.86,0.64,\tiny,4,25.90374755859375,2683
False,False,False,True,True,True,True,1.48,0.93,0.62,\scriptsize,4,25.9036865234375,2684
True,False,True,True,False,False,True,1.88,0.86,0.63,\scriptsize,4,21.41973876953125,2685
False,True,True,False,True,True,False,1.08,0.92,0.86,\scriptsize,5,600.2487335205078,2686
False,False,True,True,False,True,False,2.24,0.82,0.77,\footnotesize,5,600.2487335205078,2687
True,False,True,True,True,False,False,1.78,1.0,0.74,\tiny,4,25.9036865234375,2688
False,False,False,True,False,False,False,4.87,0.88,0.77,\tiny,4,25.90374755859375,2689
True,False,True,False,True,True,True,4.51,0.85,0.8,\footnotesize,5,550.4357452392578,2690
False,True,True,True,True,True,True,2.92,0.98,0.87,\footnotesize,5,501.7267608642578,2691
True,False,True,True,True,True,False,4.75,0.91,0.8,\scriptsize,5,650.0617904663086,2692
False,True,False,True,False,True,True,1.73,0.92,0.88,\footnotesize,5,550.4357452392578,2693
False,True,False,True,False,False,True,3.14,0.87,0.79,\tiny,4,25.90374755859375,2694
True,True,False,True,True,False,True,1.99,0.79,0.65,\scriptsize,5,650.0617904663086,2695
False,True,True,False,False,True,False,1.88,0.8,0.6,\scriptsize,4,21.41973876953125,2696
True,False,False,False,True,False,True,1.22,0.82,0.87,\scriptsize,5,608.2187652587891,2697
False,False,True,True,True,True,True,3.16,0.78,0.63,\scriptsize,4,25.9036865234375,2698
False,True,True,True,False,True,True,1.59,0.98,0.62,\tiny,4,25.9036865234375,2699
False,True,False,False,True,True,False,3.25,0.96,0.9,\footnotesize,5,550.4357452392578,2700
True,False,True,False,False,True,False,3.91,0.9,0.65,\scriptsize,5,674.9687728881836,2701
True,False,False,True,True,False,True,3.53,0.97,0.67,\footnotesize,5,566.3757476806641,2702
True,True,False,True,True,False,False,1.31,0.8,0.72,\tiny,4,25.9036865234375,2703
True,False,False,True,True,True,False,4.34,0.83,0.8,\footnotesize,5,550.4357452392578,2704
False,False,True,True,False,False,True,1.39,0.87,0.63,\tiny,4,25.90374755859375,2705
True,False,True,False,True,True,False,4.54,0.77,0.6,\footnotesize,5,608.2187652587891,2706
False,False,True,False,True,True,False,3.14,0.81,0.76,\footnotesize,5,600.2487335205078,2707
False,True,True,False,True,True,True,2.1,0.76,0.8,\tiny,4,25.9036865234375,2708
True,True,True,True,True,False,False,3.31,0.93,0.71,\footnotesize,5,525.3297271728516,2709
False,True,True,True,False,True,False,2.13,0.95,0.8,\footnotesize,5,516.3637237548828,2710
True,False,False,True,False,True,False,4.4,0.89,0.66,\tiny,4,25.9036865234375,2711
False,True,False,True,False,False,True,4.66,0.93,0.77,\tiny,4,25.9036865234375,2712
True,True,False,True,True,False,False,4.68,0.7,0.79,\scriptsize,5,625.1557846069336,2713
True,False,False,True,True,True,True,3.32,0.75,0.8,\scriptsize,5,641.0957870483398,2714
False,True,True,False,True,False,True,4.6,0.77,0.83,\footnotesize,5,566.3757476806641,2715
False,True,False,False,True,False,True,1.7,0.73,0.77,\tiny,4,25.90374755859375,2716
True,False,True,False,False,False,True,4.99,0.72,0.62,\scriptsize,4,23.90875244140625,2717
True,True,True,True,True,True,True,2.91,0.81,0.76,\tiny,4,22.499755859375,2718
True,True,False,True,False,False,True,1.75,0.79,0.8,\tiny,4,25.9036865234375,2719
False,True,False,True,True,True,True,3.36,0.7,0.74,\scriptsize,4,21.41973876953125,2720
False,True,False,False,True,False,True,2.04,0.82,0.85,\scriptsize,5,650.0617904663086,2721
False,True,True,True,True,False,False,1.26,0.72,0.61,\tiny,4,25.90374755859375,2722
True,False,False,True,False,False,False,2.69,0.97,0.66,\scriptsize,5,659.0287704467773,2723
False,True,True,False,True,True,False,2.02,0.96,0.63,\tiny,4,25.9036865234375,2724
True,True,False,False,False,False,False,4.23,0.72,0.85,\scriptsize,5,625.1557846069336,2725
True,True,True,True,False,False,True,2.08,0.74,0.73,\scriptsize,5,600.2487335205078,2726
False,False,True,True,True,False,True,3.4,0.87,0.8,\tiny,4,25.90374755859375,2727
True,False,True,True,True,True,False,2.94,0.86,0.89,\scriptsize,5,310.9988098144531,2728
False,False,True,True,False,False,False,1.82,0.81,0.76,\scriptsize,4,21.41973876953125,2729
False,False,False,False,True,True,True,4.49,0.73,0.88,\scriptsize,5,659.0287704467773,2730
True,False,True,False,True,True,True,4.77,0.75,0.73,\scriptsize,5,659.0287704467773,2731
False,False,False,True,False,True,False,1.11,0.75,0.89,\tiny,4,25.9036865234375,2732
True,False,True,False,False,True,False,1.49,0.73,0.69,\footnotesize,5,575.3417510986328,2733
False,True,True,False,True,False,True,1.34,0.82,0.66,\tiny,4,25.9036865234375,2734
True,True,True,False,False,False,True,4.76,0.84,0.62,\footnotesize,5,566.3757476806641,2735
True,False,False,False,False,True,False,2.85,0.94,0.75,\tiny,4,25.9036865234375,2736
True,True,False,True,False,False,True,1.71,0.76,0.7,\scriptsize,5,625.1557846069336,2737
False,True,False,True,False,True,False,3.49,0.83,0.79,\tiny,4,25.9036865234375,2738
False,True,False,False,True,True,True,2.83,0.94,0.74,\footnotesize,5,575.3417510986328,2739
False,True,True,False,True,False,True,2.29,0.72,0.89,\tiny,4,25.9036865234375,2740
False,False,False,False,False,False,True,2.8,0.8,0.77,\scriptsize,4,21.41973876953125,2741
False,True,True,False,False,True,False,1.52,0.96,0.83,\footnotesize,5,525.3297271728516,2742
False,True,True,True,False,True,False,2.9,0.99,0.87,\scriptsize,5,583.3127593994141,2743
True,True,False,True,False,False,False,1.91,0.8,0.63,\tiny,4,25.90374755859375,2744
False,True,True,False,False,False,False,2.07,0.81,0.83,\footnotesize,5,566.3757476806641,2745
True,False,False,False,True,False,False,1.74,0.78,0.74,\tiny,4,25.9036865234375,2746
True,False,True,False,True,False,True,4.65,0.8,0.7,\tiny,4,25.90374755859375,2747
False,False,False,False,False,True,False,3.4,0.71,0.8,\tiny,4,25.90374755859375,2748
False,False,True,True,False,True,False,5.0,0.81,0.62,\tiny,4,25.90374755859375,2749
False,True,True,True,True,True,True,2.98,0.96,0.69,\scriptsize,5,625.1557846069336,2750
True,False,False,True,False,False,True,2.0,0.94,0.81,\scriptsize,5,616.1887435913086,2751
False,False,True,False,True,True,False,4.62,0.77,0.79,\footnotesize,5,608.2187652587891,2752
True,False,True,False,True,False,True,1.02,0.8,0.84,\scriptsize,5,625.1557846069336,2753
False,True,True,True,False,True,False,2.48,0.89,0.68,\footnotesize,5,566.3757476806641,2754
True,True,False,False,True,True,False,3.8,0.95,0.81,\scriptsize,5,600.2487335205078,2755
False,True,False,False,False,False,False,3.67,0.8,0.84,\scriptsize,5,659.0287704467773,2756
True,False,True,False,False,False,True,3.05,0.84,0.88,\footnotesize,5,516.3637237548828,2757
False,False,True,False,True,True,False,3.24,0.85,0.81,\footnotesize,5,600.2487335205078,2758
True,True,True,False,False,True,True,4.03,0.83,0.66,\tiny,4,25.67474365234375,2759
False,True,False,True,True,False,True,2.9,0.75,0.74,\scriptsize,4,21.41973876953125,2760
False,True,False,True,True,False,False,4.52,0.86,0.62,\footnotesize,5,625.1557846069336,2761
True,False,False,False,True,True,False,2.52,0.9,0.74,\scriptsize,5,633.1257553100586,2762
True,False,True,False,True,True,False,3.74,0.76,0.68,\footnotesize,5,591.2827301025391,2763
True,True,False,True,True,True,True,3.11,0.8,0.89,\tiny,4,21.41973876953125,2764
False,False,True,False,True,False,False,2.71,0.84,0.78,\footnotesize,5,600.2487335205078,2765
False,True,True,False,False,False,False,1.75,0.83,0.85,\footnotesize,5,541.4687652587891,2766
True,False,True,True,True,False,True,4.11,0.74,0.89,\footnotesize,5,516.3637237548828,2767
False,False,False,True,False,False,False,4.48,0.87,0.81,\footnotesize,5,608.2187652587891,2768
True,True,False,False,True,False,True,4.3,0.89,0.61,\tiny,4,25.90374755859375,2769
False,False,False,True,False,True,False,4.8,0.83,0.64,\tiny,4,25.90374755859375,2770
True,False,False,False,True,False,False,1.37,0.73,0.72,\tiny,4,25.9036865234375,2771
True,True,True,False,True,True,False,4.88,0.78,0.67,\tiny,4,25.9036865234375,2772
True,False,False,False,True,True,True,1.5,0.79,0.65,\footnotesize,5,600.2487335205078,2773
False,False,True,True,False,False,True,3.73,0.82,0.61,\scriptsize,4,25.9036865234375,2774
False,False,False,True,False,False,True,4.28,0.96,0.62,\tiny,4,25.90374755859375,2775
True,True,True,True,True,True,True,1.5,0.98,0.72,\scriptsize,5,575.3417510986328,2776
True,True,False,True,True,False,True,4.66,0.96,0.72,\scriptsize,5,625.1557846069336,2777
False,False,True,True,False,True,False,3.8,0.78,0.87,\scriptsize,5,674.9687728881836,2778
False,False,False,True,False,True,False,3.32,0.91,0.71,\scriptsize,4,21.41973876953125,2779
True,False,True,False,True,False,False,4.21,0.85,0.62,\tiny,4,25.90374755859375,2780
False,True,True,True,True,False,False,2.38,0.85,0.7,\tiny,4,25.9036865234375,2781
True,True,True,True,True,True,True,4.37,0.71,0.81,\footnotesize,5,505.8367462158203,2782
True,True,False,False,True,False,False,4.28,1.0,0.61,\tiny,4,25.9036865234375,2783
True,True,True,True,True,False,True,1.37,0.78,0.85,\tiny,5,666.9987411499023,2784
True,False,True,False,False,False,False,1.99,0.9,0.77,\scriptsize,5,633.1257553100586,2785
True,True,False,True,True,True,True,4.61,0.75,0.7,\tiny,4,25.9036865234375,2786
False,False,False,True,True,False,True,3.54,0.77,0.83,\tiny,4,25.90374755859375,2787
True,False,False,False,True,False,True,3.16,0.73,0.9,\tiny,4,25.9036865234375,2788
True,False,True,False,False,False,False,1.6,0.71,0.67,\scriptsize,5,659.0287704467773,2789
False,False,True,True,True,False,False,4.61,0.77,0.64,\footnotesize,5,650.0617904663086,2790
True,True,False,True,True,False,True,4.34,0.79,0.65,\scriptsize,5,650.0617904663086,2791
True,False,False,True,True,False,False,2.19,0.75,0.8,\scriptsize,5,633.1257553100586,2792
True,False,True,True,False,True,False,4.18,0.77,0.66,\footnotesize,5,591.2827301025391,2793
False,False,True,False,False,True,True,2.72,0.85,0.62,\footnotesize,5,633.1257553100586,2794
True,True,True,True,False,True,False,3.72,0.86,0.82,\footnotesize,5,494.5347442626953,2795
False,False,False,True,False,True,False,4.91,0.76,0.75,\footnotesize,5,608.2187652587891,2796
True,False,True,True,True,True,False,2.25,0.77,0.89,\scriptsize,5,600.2487335205078,2797
False,True,False,False,False,True,True,4.36,0.71,0.76,\tiny,4,25.90374755859375,2798
False,True,False,True,True,False,False,3.98,1.0,0.75,\tiny,4,25.9036865234375,2799
True,True,True,False,True,True,False,2.86,0.96,0.89,\footnotesize,5,459.2197570800781,2800
False,True,False,True,False,False,True,1.19,0.93,0.88,\footnotesize,5,550.4357452392578,2801
False,False,False,True,False,True,False,3.79,0.92,0.69,\footnotesize,5,600.2487335205078,2802
False,True,True,False,True,False,True,4.55,0.86,0.83,\footnotesize,5,566.3757476806641,2803
True,True,False,False,False,False,False,4.51,0.73,0.75,\scriptsize,5,625.1557846069336,2804
True,True,True,False,False,True,False,3.5,0.91,0.84,\tiny,5,650.0617904663086,2805
False,False,True,False,False,False,True,3.84,0.82,0.77,\tiny,4,25.90374755859375,2806
True,False,True,True,False,True,False,4.13,0.79,0.62,\tiny,4,25.90374755859375,2807
True,False,True,True,True,True,True,3.35,0.99,0.63,\scriptsize,5,659.0287704467773,2808
True,True,False,True,False,False,False,4.29,0.78,0.86,\tiny,4,25.9036865234375,2809
False,True,False,False,False,False,True,1.14,0.78,0.83,\footnotesize,5,575.3417510986328,2810
False,True,True,False,True,False,False,3.95,0.79,0.79,\tiny,4,25.9036865234375,2811
True,False,True,False,False,False,False,1.16,0.74,0.61,\scriptsize,5,674.9687728881836,2812
True,False,True,True,False,True,False,4.25,0.94,0.9,\tiny,4,21.81072998046875,2813
False,False,False,True,True,False,True,2.61,0.82,0.82,\tiny,4,25.9036865234375,2814
False,False,True,True,False,True,False,3.19,0.71,0.85,\tiny,4,25.90374755859375,2815
False,False,True,True,False,True,True,2.92,0.89,0.79,\tiny,4,25.90374755859375,2816
True,False,False,False,True,True,False,4.57,0.99,0.77,\tiny,4,25.9036865234375,2817
False,True,True,True,False,False,False,1.74,0.8,0.66,\footnotesize,5,600.2487335205078,2818
False,True,False,True,True,True,False,4.45,0.87,0.89,\tiny,4,25.9036865234375,2819
True,False,False,True,False,False,False,1.75,0.7,0.71,\tiny,4,25.90374755859375,2820
True,True,True,False,False,True,False,3.39,0.92,0.74,\scriptsize,5,591.2827301025391,2821
False,True,False,False,True,True,True,4.63,0.75,0.63,\footnotesize,5,625.1557846069336,2822
True,False,True,True,False,False,True,3.86,0.71,0.76,\footnotesize,5,575.3417510986328,2823
False,False,False,False,True,True,False,3.51,0.86,0.82,\scriptsize,5,666.9987411499023,2824
False,True,True,True,False,True,False,4.43,0.75,0.77,\footnotesize,5,558.4057769775391,2825
False,False,True,False,True,False,True,3.21,0.84,0.88,\scriptsize,5,641.0957870483398,2826
True,False,True,True,True,False,True,3.95,0.71,0.7,\footnotesize,5,591.2827301025391,2827
False,False,False,True,False,True,False,3.25,0.85,0.88,\footnotesize,5,583.3127593994141,2828
False,False,True,False,False,False,True,2.73,0.79,0.88,\footnotesize,5,583.3127593994141,2829
True,True,True,False,False,False,True,1.23,0.75,0.7,\footnotesize,5,516.3637237548828,2830
True,True,False,True,False,True,True,3.06,0.96,0.61,\scriptsize,5,650.0617904663086,2831
False,False,False,False,False,True,False,3.55,0.88,0.77,\tiny,4,25.90374755859375,2832
True,False,True,True,False,True,True,3.23,0.89,0.71,\tiny,4,25.9036865234375,2833
False,True,False,True,True,False,False,2.28,0.87,0.85,\footnotesize,5,575.3417510986328,2834
True,False,True,True,True,False,False,2.13,0.78,0.63,\scriptsize,5,659.0287704467773,2835
True,True,True,False,False,False,False,3.5,0.84,0.69,\footnotesize,5,516.3637237548828,2836
